,LAYER,MAP_NAME,NAME,count,geometry,max,mean,median,min,std
23,Coverage/Quad,User Created Features,29,4446,"POLYGON Z ((289588.007260926 5130269.063728356 0, 289593.0042150611 5130268.889230872 0, 289592.6552200941 5130258.895322602 0, 289587.658265959 5130259.069820086 0, 289588.007260926 5130269.063728356 0))",0.8031644169063952,0.4590279808376903,0.45522911320266213,0.26790401199850017,0.06589201574218294
24,Coverage/Quad,User Created Features,30,4444,"POLYGON Z ((289593.0042150611 5130268.889230872 0, 289598.0011691962 5130268.714733388 0, 289597.6521742292 5130258.720825118 0, 289592.6552200941 5130258.895322602 0, 289593.0042150611 5130268.889230872 0))",0.8837605305610324,0.559302544636402,0.5216589683070367,0.3883248730964467,0.1096900763412215
25,Coverage/Quad,User Created Features,31,4438,"POLYGON Z ((289598.0011691962 5130268.714733388 0, 289602.9981233313 5130268.540235905 0, 289602.6491283643 5130258.546327635 0, 289597.6521742292 5130258.720825118 0, 289598.0011691962 5130268.714733388 0))",0.9524631792788217,0.7998188393748247,0.8173442240829396,0.479844119338146,0.08520459996125032
26,Coverage/Quad,User Created Features,32,4443,"POLYGON Z ((289602.9981233313 5130268.540235905 0, 289607.9950774664 5130268.365738422 0, 289607.6460824994 5130258.371830151 0, 289602.6491283643 5130258.546327635 0, 289602.9981233313 5130268.540235905 0))",0.992106561420819,0.826574156386125,0.8502384446074835,0.4842207871329353,0.08307734032161092
27,Coverage/Quad,User Created Features,33,4439,"POLYGON Z ((289607.9950774664 5130268.365738422 0, 289612.9920316015 5130268.191240938 0, 289612.6430366345 5130258.197332668 0, 289607.6460824994 5130258.371830151 0, 289607.9950774664 5130268.365738422 0))",0.9939832659584469,0.8536500558862501,0.8645305211924559,0.5221987315010571,0.06408094063859408
28,Coverage/Quad,User Created Features,34,4441,"POLYGON Z ((289612.9920316015 5130268.191240938 0, 289617.9889857366 5130268.016743454 0, 289617.6399907696 5130258.022835184 0, 289612.6430366345 5130258.197332668 0, 289612.9920316015 5130268.191240938 0))",0.9783210887630976,0.8013973078199094,0.8071640183140317,0.526173285198556,0.07453241678320693
29,Coverage/Quad,User Created Features,35,4445,"POLYGON Z ((289617.9889857366 5130268.016743454 0, 289622.9859398717 5130267.842245971 0, 289622.6369449046 5130257.848337701 0, 289617.6399907696 5130258.022835184 0, 289617.9889857366 5130268.016743454 0))",0.9590697674418605,0.8613445755935185,0.8692396313364056,0.5658186785043537,0.04891693581111615
30,Coverage/Quad,User Created Features,36,4437,"POLYGON Z ((289622.9859398717 5130267.842245971 0, 289627.9828940068 5130267.667748488 0, 289627.6338990398 5130257.673840217 0, 289622.6369449046 5130257.848337701 0, 289622.9859398717 5130267.842245971 0))",0.9930570622694728,0.8735349487153057,0.8865657293919731,0.4467419635099913,0.06330108255233777
31,Coverage/Quad,User Created Features,37,4444,"POLYGON Z ((289627.9828940068 5130267.667748488 0, 289632.9798481419 5130267.493251004 0, 289632.6308531748 5130257.499342734 0, 289627.6338990398 5130257.673840217 0, 289627.9828940068 5130267.667748488 0))",0.9871368694898107,0.9028712015085635,0.9058931762165652,0.7223767383059418,0.02975100746285796
32,Coverage/Quad,User Created Features,38,4445,"POLYGON Z ((289632.9798481419 5130267.493251004 0, 289637.976802277 5130267.31875352 0, 289637.62780731 5130257.32484525 0, 289632.6308531748 5130257.499342734 0, 289632.9798481419 5130267.493251004 0))",0.9948424530582641,0.8980087941491968,0.9015670525238207,0.6641053787047201,0.034304691727153884
33,Coverage/Quad,User Created Features,41,4439,"POLYGON Z ((289582.6613118239 5130259.244317569 0, 289587.658265959 5130259.069820086 0, 289587.3092709919 5130249.075911815 0, 289582.3123168569 5130249.250409299 0, 289582.6613118239 5130259.244317569 0))",0.702318977756744,0.4351691601893033,0.41811014215744835,0.32443115051810706,0.06006205514542431
34,Coverage/Quad,User Created Features,42,4441,"POLYGON Z ((289587.658265959 5130259.069820086 0, 289592.6552200941 5130258.895322602 0, 289592.3062251271 5130248.901414332 0, 289587.3092709919 5130249.075911815 0, 289587.658265959 5130259.069820086 0))",0.6349546242479861,0.4172477840682126,0.41393182299385983,0.31233967271118973,0.036502446740292314
35,Coverage/Quad,User Created Features,43,4445,"POLYGON Z ((289592.6552200941 5130258.895322602 0, 289597.6521742292 5130258.720825118 0, 289597.3031792621 5130248.726916848 0, 289592.3062251271 5130248.901414332 0, 289592.6552200941 5130258.895322602 0))",0.9014397367338544,0.5257806470266254,0.4937651039149348,0.37685326117594004,0.09224900836574525
