,LAYER,MAP_NAME,NAME,count,geometry,max,mean,median,min,std
67,Coverage/Quad,User Created Features - Coverage/Quad,68,3317,"POLYGON Z ((289721.965685581 5130218.510780256 1184.385498046875, 289726.2797651712 5130218.284688924 1175.447143554688, 289725.8275825093 5130209.656529745 1174.561279296875, 289721.5135029191 5130209.882621074 1184.419067382813, 289721.965685581 5130218.510780256 1184.385498046875))",361.6458435058594,359.9327525615261,360.2925720214844,357.9030456542969,1.1364698547667222
68,Coverage/Quad,User Created Features - Coverage/Quad,69,3313,"POLYGON Z ((289726.2797651712 5130218.284688924 1175.447143554688, 289730.5938447613 5130218.058597594 1181.698486328125, 289730.1416620993 5130209.430438413 1173.992309570313, 289725.8275825093 5130209.656529745 1174.561279296875, 289726.2797651712 5130218.284688924 1175.447143554688))",361.4434814453125,359.8879796151053,360.50372314453125,357.84014892578125,1.2447141801046466
69,Coverage/Quad,User Created Features - Coverage/Quad,70,3313,"POLYGON Z ((289730.5938447613 5130218.058597594 1181.698486328125, 289734.9079243513 5130217.832506263 1175.666137695313, 289734.4557416894 5130209.204347082 1174.310424804688, 289730.1416620993 5130209.430438413 1173.992309570313, 289730.5938447613 5130218.058597594 1181.698486328125))",361.15594482421875,359.675323385002,360.2502746582031,357.83251953125,1.2170230812881926
70,Coverage/Quad,User Created Features - Coverage/Quad,71,3318,"POLYGON Z ((289734.9079243513 5130217.832506263 1175.666137695313, 289739.2220039415 5130217.606414931 1184.421997070313, 289738.7698212797 5130208.978255752 1174.004760742188, 289734.4557416894 5130209.204347082 1174.310424804688, 289734.9079243513 5130217.832506263 1175.666137695313))",361.0894470214844,359.2239302071266,358.6559753417969,357.80157470703125,1.2150680341198172
71,Coverage/Quad,User Created Features - Coverage/Quad,72,3317,"POLYGON Z ((289739.2220039415 5130217.606414931 1184.421997070313, 289743.5360835317 5130217.380323603 1175.216918945313, 289743.0839008698 5130208.75216442 1173.693115234375, 289738.7698212797 5130208.978255752 1174.004760742188, 289739.2220039415 5130217.606414931 1184.421997070313))",361.0733337402344,358.9969616655057,358.2383728027344,357.74053955078125,1.2167524462957453
72,Coverage/Quad,User Created Features - Coverage/Quad,73,3320,"POLYGON Z ((289704.2571845585 5130210.786986398 1174.2939453125, 289708.5712641486 5130210.560895069 1174.614379882813, 289708.1190814867 5130201.932735887 1173.2958984375, 289703.8050018966 5130202.158827218 1173.1083984375, 289704.2571845585 5130210.786986398 1174.2939453125))",360.765625,358.33897667390755,357.8875732421875,357.53887939453125,0.8784825594364521
73,Coverage/Quad,User Created Features - Coverage/Quad,74,3314,"POLYGON Z ((289708.5712641486 5130210.560895069 1174.614379882813, 289712.8853437387 5130210.334803737 1183.963745117188, 289712.4331610769 5130201.706644556 1181.318725585938, 289708.1190814867 5130201.932735887 1173.2958984375, 289708.5712641486 5130210.560895069 1174.614379882813))",360.9487609863281,359.0627943463691,359.05914306640625,357.6056213378906,1.086390940680263
74,Coverage/Quad,User Created Features - Coverage/Quad,75,3313,"POLYGON Z ((289712.8853437387 5130210.334803737 1183.963745117188, 289717.199423329 5130210.108712406 1175.001342773438, 289716.7472406669 5130201.480553227 1173.400390625, 289712.4331610769 5130201.706644556 1181.318725585938, 289712.8853437387 5130210.334803737 1183.963745117188))",361.08758544921875,359.26931470691926,359.42034912109375,357.63677978515625,1.1714081526909008
75,Coverage/Quad,User Created Features - Coverage/Quad,76,3317,"POLYGON Z ((289717.199423329 5130210.108712406 1175.001342773438, 289721.5135029191 5130209.882621074 1184.419067382813, 289721.0613202571 5130201.254461897 1180.826538085938, 289716.7472406669 5130201.480553227 1173.400390625, 289717.199423329 5130210.108712406 1175.001342773438))",361.07452392578125,359.6328800122063,360.3006286621094,357.60626220703125,1.3052910907826158
76,Coverage/Quad,User Created Features - Coverage/Quad,77,3313,"POLYGON Z ((289721.5135029191 5130209.882621074 1184.419067382813, 289725.8275825093 5130209.656529745 1174.561279296875, 289725.3753998473 5130201.028370564 1173.116943359375, 289721.0613202571 5130201.254461897 1180.826538085938, 289721.5135029191 5130209.882621074 1184.419067382813))",361.08013916015625,359.8023310510766,360.4022521972656,357.5475158691406,1.1660383983728029
77,Coverage/Quad,User Created Features - Coverage/Quad,78,3317,"POLYGON Z ((289725.8275825093 5130209.656529745 1174.561279296875, 289730.1416620993 5130209.430438413 1173.992309570313, 289729.6894794374 5130200.802279232 1173.007568359375, 289725.3753998473 5130201.028370564 1173.116943359375, 289725.8275825093 5130209.656529745 1174.561279296875))",361.05413818359375,359.38153229817806,359.98345947265625,357.532958984375,1.2836962108452876
78,Coverage/Quad,User Created Features - Coverage/Quad,79,3322,"POLYGON Z ((289730.1416620993 5130209.430438413 1173.992309570313, 289734.4557416894 5130209.204347082 1174.310424804688, 289734.0035590275 5130200.576187901 1172.958740234375, 289729.6894794374 5130200.802279232 1173.007568359375, 289730.1416620993 5130209.430438413 1173.992309570313))",361.080322265625,359.28143553070674,359.8526153564453,357.4607238769531,1.2661935851240933
79,Coverage/Quad,User Created Features - Coverage/Quad,80,3314,"POLYGON Z ((289734.4557416894 5130209.204347082 1174.310424804688, 289738.7698212797 5130208.978255752 1174.004760742188, 289738.3176386178 5130200.350096569 1177.375366210938, 289734.0035590275 5130200.576187901 1172.958740234375, 289734.4557416894 5130209.204347082 1174.310424804688))",361.0553894042969,358.69701866651775,357.98681640625,357.341796875,1.1179165709490153
80,Coverage/Quad,User Created Features - Coverage/Quad,81,3314,"POLYGON Z ((289738.7698212797 5130208.978255752 1174.004760742188, 289743.0839008698 5130208.75216442 1173.693115234375, 289742.6317182078 5130200.124005241 1172.452880859375, 289738.3176386178 5130200.350096569 1177.375366210938, 289738.7698212797 5130208.978255752 1174.004760742188))",360.7021789550781,357.9458316211321,357.6665954589844,357.365966796875,0.8160333352151993
